captured_at,match_id,commence_time,home,away,bookmaker,team,odds
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,pmu_fr,Germany,1.03
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,pmu_fr,Draw,19.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_fr,Curaçao,40.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_fr,Germany,1.03
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_fr,Draw,15.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betclic_fr,Curaçao,48.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betclic_fr,Germany,1.02
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betclic_fr,Draw,20.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Curaçao,75.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Germany,1.04
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Draw,18.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Curaçao,75.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Germany,1.04
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Draw,18.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,onexbet,Curaçao,55.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,onexbet,Germany,1.05
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,onexbet,Draw,16.5
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_de,Curaçao,40.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_de,Germany,1.05
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_de,Draw,15.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,tipico_de,Curaçao,40.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,tipico_de,Germany,1.05
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,tipico_de,Draw,19.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,codere_it,Curaçao,45.0
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,codere_it,Germany,1.02
2026-06-10T02:32:23.896174+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,codere_it,Draw,19.0
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,marathonbet,Japan,3.84
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,marathonbet,Netherlands,2.02
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,marathonbet,Draw,3.62
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pinnacle,Japan,3.65
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pinnacle,Netherlands,2.08
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pinnacle,Draw,3.57
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betfair_ex_eu,Japan,3.75
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betfair_ex_eu,Netherlands,2.14
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betfair_ex_eu,Draw,3.7
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,everygame,Japan,3.6
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,everygame,Netherlands,2.05
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,everygame,Draw,3.5
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_fr,Japan,3.7
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_fr,Netherlands,1.97
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_fr,Draw,3.65
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,coolbet,Japan,3.8
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,coolbet,Netherlands,2.03
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,coolbet,Draw,3.7
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,sport888,Japan,3.5
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,sport888,Netherlands,1.95
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,sport888,Draw,3.3
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,williamhill,Japan,3.6
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,williamhill,Netherlands,2.0
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,williamhill,Draw,3.4
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_nl,Japan,3.85
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_nl,Netherlands,2.04
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_nl,Draw,3.55
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,leovegas_se,Japan,3.75
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,leovegas_se,Netherlands,2.02
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,leovegas_se,Draw,3.45
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_se,Japan,3.85
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_se,Netherlands,2.04
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_se,Draw,3.55
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betonlineag,Japan,3.73
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betonlineag,Netherlands,2.02
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betonlineag,Draw,3.68
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pmu_fr,Japan,3.75
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pmu_fr,Netherlands,2.02
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pmu_fr,Draw,3.45
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,mybookieag,Japan,3.5
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,mybookieag,Netherlands,1.96
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,mybookieag,Draw,3.48
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_fr,Japan,3.45
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_fr,Netherlands,1.96
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_fr,Draw,3.65
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betclic_fr,Japan,3.7
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betclic_fr,Netherlands,1.98
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betclic_fr,Draw,3.65
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betsson,Japan,3.8
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betsson,Netherlands,2.05
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betsson,Draw,3.55
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,gtbets,Japan,3.68
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,gtbets,Netherlands,2.0
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,gtbets,Draw,3.59
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,nordicbet,Japan,3.8
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,nordicbet,Netherlands,2.05
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,nordicbet,Draw,3.55
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,onexbet,Japan,3.82
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,onexbet,Netherlands,2.04
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,onexbet,Draw,3.62
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betanysports,Japan,3.55
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betanysports,Netherlands,2.05
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betanysports,Draw,3.5
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_de,Japan,3.5
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_de,Netherlands,1.96
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_de,Draw,3.7
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,tipico_de,Japan,3.6
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,tipico_de,Netherlands,2.0
2026-06-10T02:32:23.896174+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,tipico_de,Draw,3.6
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pinnacle,Ecuador,2.46
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pinnacle,Ivory Coast,3.66
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pinnacle,Draw,2.83
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betfair_ex_eu,Ecuador,2.56
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betfair_ex_eu,Ivory Coast,3.65
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betfair_ex_eu,Draw,2.94
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,everygame,Ecuador,2.4
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,everygame,Ivory Coast,3.65
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,everygame,Draw,2.75
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,marathonbet,Ecuador,2.47
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,marathonbet,Ivory Coast,3.65
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,marathonbet,Draw,2.83
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,coolbet,Ecuador,2.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,coolbet,Ivory Coast,3.6
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,coolbet,Draw,2.92
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,sport888,Ecuador,2.3
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,sport888,Ivory Coast,3.25
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,sport888,Draw,2.9
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,williamhill,Ecuador,2.3
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,williamhill,Ivory Coast,3.3
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,williamhill,Draw,2.9
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_fr,Ecuador,2.3
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_fr,Ivory Coast,3.65
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_fr,Draw,2.95
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_nl,Ecuador,2.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_nl,Ivory Coast,3.6
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_nl,Draw,2.85
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,leovegas_se,Ecuador,2.45
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,leovegas_se,Ivory Coast,3.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,leovegas_se,Draw,2.8
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_se,Ecuador,2.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_se,Ivory Coast,3.6
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,unibet_se,Draw,2.85
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betonlineag,Ecuador,2.46
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betonlineag,Ivory Coast,3.62
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betonlineag,Draw,2.84
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pmu_fr,Ecuador,2.45
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pmu_fr,Ivory Coast,3.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pmu_fr,Draw,2.8
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,mybookieag,Ecuador,2.24
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,mybookieag,Ivory Coast,3.55
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,mybookieag,Draw,2.86
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,winamax_fr,Ecuador,2.3
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,winamax_fr,Ivory Coast,3.55
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,winamax_fr,Draw,2.8
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betsson,Ecuador,2.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betsson,Ivory Coast,3.45
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betsson,Draw,2.9
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,gtbets,Ecuador,2.33
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,gtbets,Ivory Coast,3.63
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,gtbets,Draw,2.85
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,nordicbet,Ecuador,2.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,nordicbet,Ivory Coast,3.45
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,nordicbet,Draw,2.9
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betclic_fr,Ecuador,2.38
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betclic_fr,Ivory Coast,3.65
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betclic_fr,Draw,2.8
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,onexbet,Ecuador,2.49
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,onexbet,Ivory Coast,3.64
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,onexbet,Draw,2.83
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betanysports,Ecuador,2.42
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betanysports,Ivory Coast,3.6
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betanysports,Draw,2.78
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,codere_it,Ecuador,2.3
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,codere_it,Ivory Coast,3.65
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,codere_it,Draw,2.95
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,winamax_de,Ecuador,2.3
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,winamax_de,Ivory Coast,3.55
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,winamax_de,Draw,2.8
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,tipico_de,Ecuador,2.4
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,tipico_de,Ivory Coast,3.5
2026-06-10T02:32:23.896174+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,tipico_de,Draw,2.85
2026-06-10T02:32:23.896174+00:00,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,marathonbet,Sweden,1.93
2026-06-10T02:32:23.896174+00:00,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,marathonbet,Tunisia,4.35
